SYMBOL,DAY1_PCT_CHANGE,DAY2_PCT_CHANGE,DELTA_PCT_CHANGE,TREND
JSWENERGY,-0.8,0.52,1.32,up
JSWHL,-1.99,-0.47,1.52,up
JSWINFRA,-2.06,2.52,4.58,up
JSWSTEEL,-1.66,-0.64,1.02,up
JTEKTINDIA,0.24,-0.96,-1.2,down
JTLIND,-1.69,0.65,2.34,up
JUBLCPL,-0.18,-1.98,-1.8,down
JUBLFOOD,-2.47,2.85,5.32,up
JUBLINGREA,1.46,-2.21,-3.67,down
JUBLPHARMA,0.17,0.62,0.44999999999999996,up
JUNIORBEES,0.19,0.05,-0.14,down
JUNIPER,-0.93,-1.62,-0.6900000000000001,down
JUSTDIAL,-0.21,0.26,0.47,up
JWL,1.26,-0.8,-2.06,down
JYOTHYLAB,0.83,0.29,-0.54,down
JYOTICNC,0.62,-9.33,-9.95,down
JYOTIGLOBL,6.82,4.56,-2.2600000000000007,down
JYOTISTRUC,-3.38,-2.31,1.0699999999999998,up
K2INFRA,-0.92,-0.37,0.55,up
KABRAEXTRU,5.11,-6.07,-11.18,down
KAJARIACER,-0.89,-0.69,0.20000000000000007,up
KAKATCEM,-2.67,1.63,4.3,up
KALAMANDIR,-0.69,0.67,1.3599999999999999,up
KALANA,1.08,2.41,1.33,up
KALPATARU,-1.34,1.45,2.79,up
KALYANIFRG,-1.36,4.79,6.15,up
KALYANKJIL,5.0,1.39,-3.6100000000000003,down
KAMAHOLD,0.05,-0.15,-0.2,down
KAMATHOTEL,-0.41,-0.73,-0.32,down
KAMDHENU,1.27,0.37,-0.9,down
KAMOPAINTS,-0.65,0.66,1.31,up
KANANIIND,-0.66,0.0,0.66,up
KANCHI,0.0,1.67,1.67,up
KANDARP,0.51,4.31,3.8,up
KANORICHEM,1.04,-0.91,-1.9500000000000002,down
KANPRPLA,-1.21,1.0,2.21,up
KANSAINER,0.35,0.58,0.22999999999999998,up
KAPSTON,-3.26,2.02,5.279999999999999,up
KARMAENG,0.83,5.59,4.76,up
KARNIKA,-0.17,0.43,0.6,up
KARURVYSYA,-0.04,-0.58,-0.5399999999999999,down
KATARIA,,-0.66,,added
KAUSHALYA,2.94,-0.77,-3.71,down
KAVDEFENCE,-0.3,-0.45,-0.15000000000000002,down
KAYA,-0.02,-0.99,-0.97,down
KAYNES,-1.74,0.69,2.4299999999999997,up
KAYTEX,2.0,0.77,-1.23,down
KCEIL,-2.5,2.03,4.529999999999999,up
KCK,-4.89,-0.6,4.29,up
KCP,-2.27,2.39,4.66,up
KCPSUGIND,-2.35,-2.51,-0.1599999999999997,down
KDDL,0.05,3.72,3.6700000000000004,up
KDL,-4.23,-0.24,3.99,up
KEC,0.45,0.24,-0.21000000000000002,down
KECL,-1.21,-3.29,-2.08,down
KEEPLEARN,3.57,-3.94,-7.51,down
KEI,0.32,0.09,-0.23,down
KELLTONTEC,0.14,-0.49,-0.63,down
KEN,-1.17,2.76,3.9299999999999997,up
KENNAMET,2.13,5.96,3.83,up
KERNEX,-4.58,0.79,5.37,up
KESORAMIND,-1.96,-2.0,-0.040000000000000036,down
KEYFINSERV,-2.28,-1.53,0.7499999999999998,up
KFINTECH,-1.98,0.65,2.63,up
KHADIM,0.27,-0.4,-0.67,down
KHAICHEM,1.67,-2.91,-4.58,down
KHAITANLTD,1.18,-0.57,-1.75,down
KHANDSE,-2.01,2.05,4.06,up
KHFM,,-0.6,,added
KICL,0.11,2.14,2.0300000000000002,up
KILITCH,0.44,0.67,0.23000000000000004,up
KIMS,0.8,0.31,-0.49000000000000005,down
KINGFA,3.5,3.85,0.3500000000000001,up
KIOCL,0.64,-0.68,-1.32,down
KIRANVYPAR,-2.96,0.4,3.36,up
KIRIINDUS,4.14,-1.98,-6.119999999999999,down
KIRLFER,-3.66,0.17,3.83,up
KIRLOSBROS,-1.28,-2.94,-1.66,down
KIRLOSENG,0.33,-3.88,-4.21,down
KIRLOSIND,-0.96,-0.2,0.76,up
KIRLPNU,-0.19,-1.05,-0.8600000000000001,down
KISSHT,-1.12,-1.45,-0.32999999999999985,down
KITEX,-0.28,0.08,0.36000000000000004,up
KKCL,-4.39,-1.72,2.67,up
KKJEWELS,-2.05,0.65,2.6999999999999997,up
KKVAPOW,-5.0,,,removed
KLBRENG-B,0.3,-2.54,-2.84,down
KLL,-0.44,1.33,1.77,up
KMEW,-0.9,0.37,1.27,up
KMSUGAR,-0.73,-0.81,-0.08000000000000007,down
KNACK,-2.64,0.3,2.94,up
KNAGRI,1.78,-2.92,-4.7,down
KNRCON,5.56,-0.26,-5.819999999999999,down
KODYTECH,-1.56,-0.89,0.67,up
KOHINOOR,0.43,-0.39,-0.8200000000000001,down
KOKUYOCMLN,1.89,-5.49,-7.38,down
KOLTEPATIL,9.35,3.68,-5.67,down
KONSTELEC,-0.38,-3.69,-3.31,down
KONTOR,-3.42,,,removed
KOPRAN,-2.67,-4.95,-2.2800000000000002,down
KORE,0.0,-3.94,-3.94,down
KOTAKBANK,-1.5,-0.82,0.68,up
KOTARISUG,0.46,1.38,0.9199999999999999,up
KOTHARIPET,3.75,-0.01,-3.76,down
KOTHARIPRO,-0.38,2.4,2.78,up
KOTIC,0.43,-1.18,-1.6099999999999999,down
KOTYARK,4.99,0.74,-4.25,down
KOVAI,-0.57,-0.85,-0.28,down
KPEL,-2.08,-0.56,1.52,up
KPIGREEN,-0.44,-1.24,-0.8,down
KPIL,0.87,1.79,0.92,up
KPITTECH,0.0,1.11,1.11,up
KPL,3.63,-1.52,-5.15,down
KPRMILL,0.7,-0.86,-1.56,down
KRBL,-0.23,1.23,1.46,up
KREBSBIO,0.72,0.97,0.25,up
KRIDHANINF,-2.56,0.44,3.0,up
KRISHANA,0.37,-0.41,-0.78,down
KRISHCA,-1.31,2.14,3.45,up
KRISHIVAL,0.61,-0.23,-0.84,down
KRISHNADEF,3.23,0.38,-2.85,down
KRITI,-0.6,1.7,2.3,up
KRITIKA,-0.69,0.87,1.56,up
KRITINUT,5.54,-4.28,-9.82,down
KRMAYURVED,0.47,1.1,0.6300000000000001,up
KRN,0.08,-0.52,-0.6,down
KRONOX,3.12,-1.94,-5.0600000000000005,down
KROSS,-2.37,1.33,3.7,up
KRSNAA,-0.28,0.17,0.45000000000000007,up
KRT,0.09,0.19,0.1,up
KRYSTAL,-0.01,0.03,0.04,up
KSB,-0.49,-0.48,0.010000000000000009,up
KSCL,-1.36,-0.83,0.5300000000000001,up
KSHINTL,-0.48,0.06,0.54,up
KSHITIJPOL,-1.38,-1.75,-0.3700000000000001,down
KSL,-0.02,-3.84,-3.82,down
KSOLVES,1.16,-1.04,-2.2,down
KSR,-1.46,0.45,1.91,up
KTKBANK,2.39,1.04,-1.35,down
KUANTUM,0.7,6.74,6.04,up
KUSUMGAR,1.66,-1.53,-3.19,down
KWIL,7.04,0.11,-6.93,down
LAGNAM,-2.19,-1.42,0.77,up
LAHOTIOV,-1.69,3.59,5.279999999999999,up
LAKPRE,2.97,,,removed
LAKSHYA,-2.65,-1.72,0.9299999999999999,up
LAL,4.14,-0.23,-4.37,down
LALPATHLAB,2.17,0.19,-1.98,down
LAMBODHARA,-1.24,0.74,1.98,up
LAMOSAIC,2.46,1.57,-0.8899999999999999,down
LANCORHOL,-3.0,0.98,3.98,up
LANDMARK,-0.03,-2.17,-2.14,down
LANDSMILL,-1.23,0.0,1.23,up
LAOPALA,-1.18,-1.98,-0.8,down
LASA,2.48,1.78,-0.7,down
LASERPOWER,0.62,1.06,0.44000000000000006,up
LATENTVIEW,0.95,-0.2,-1.15,down
LATTEYS,3.19,0.15,-3.04,down
LAURUSLABS,-0.27,0.78,1.05,up
LAXMICOT,4.38,0.07,-4.31,down
LAXMIDENTL,-0.46,-1.14,-0.6799999999999999,down
LAXMIINDIA,0.38,0.6,0.21999999999999997,up
LCCINFOTEC,-4.2,-2.58,1.62,up
LCL,3.42,-0.22,-3.64,down
LEMERITE,1.75,-1.6,-3.35,down
LEMONTREE,0.1,-1.58,-1.6800000000000002,down
LENSKART,-1.34,0.83,2.17,up
LEXUS,1.65,2.03,0.3799999999999999,up
LFIC,-1.89,0.14,2.03,up
LGBBROSLTD,0.38,0.2,-0.18,down
LGEINDIA,-0.02,0.52,0.54,up
LGHL,-0.07,0.49,0.56,up
LIBAS,-0.41,0.72,1.13,up
LIBERTSHOE,-1.47,-0.74,0.73,up
LICHSGFIN,-1.38,-0.15,1.23,up
LICI,-1.39,1.66,3.05,up
LICMFGOLD,2.31,0.98,-1.33,down
LICNETFGSC,0.2,0.03,-0.17,down
LICNETFN50,-0.13,-0.2,-0.07,down
LICNETFSEN,0.14,-0.27,-0.41000000000000003,down
LICNFNHGP,-0.12,-0.97,-0.85,down
LICNMID100,-0.4,-0.77,-0.37,down
LIKHITHA,-0.34,0.85,1.19,up
LINC,0.33,-1.42,-1.75,down
LINCOLN,-0.76,-1.0,-0.24,down
LINDEINDIA,0.91,-0.56,-1.4700000000000002,down
LIQGRWBEES,0.01,0.04,0.03,up
LIQUID,0.0,0.0,0.0,flat
LIQUID1,0.01,0.04,0.03,up
LIQUIDADD,0.01,0.04,0.03,up
LIQUIDBEES,-0.0,0.0,0.0,flat
LIQUIDBETA,,0.05,,added
LIQUIDBETF,0.01,0.04,0.03,up
LIQUIDCASE,0.02,0.03,0.009999999999999998,up
LIQUIDETF,0.0,0.0,0.0,flat
LIQUIDIETF,0.0,0.0,0.0,flat
LIQUIDPLUS,0.01,0.04,0.03,up
LIQUIDSBI,0.0,-0.0,-0.0,flat
LIQUIDSHRI,0.01,0.04,0.03,up
LLOYDS,-4.22,4.33,8.55,up
LLOYDSENGG,-5.17,9.52,14.69,up
LLOYDSENT,-2.41,5.06,7.47,up
LLOYDSME,-1.35,2.05,3.4,up
LMW,1.61,-0.04,-1.6500000000000001,down
LODHA,-2.88,0.39,3.27,up
LOKESHMACH,2.0,-0.13,-2.13,down
LORDSCHLO,1.4,-0.35,-1.75,down
LOTUSDEV,1.34,-5.0,-6.34,down
LOTUSEYE,-0.5,1.35,1.85,up
LOVABLE,0.62,-2.07,-2.69,down
LOWVOL,0.12,-0.32,-0.44,down
LOWVOL1,-0.86,-0.18,0.6799999999999999,up
LOWVOLIETF,-0.04,-0.26,-0.22,down
LOYALTEX,2.16,0.22,-1.9400000000000002,down
LPDC,0.78,-0.47,-1.25,down
LRRPL,,-4.94,,added
LT,0.12,-0.14,-0.26,down
LTF,-0.55,-2.73,-2.1799999999999997,down
LTFOODS,0.54,1.94,1.4,up
LTGILTBEES,0.13,0.07,-0.06,down
LTGILTCASE,0.1,0.03,-0.07,down
LTM,0.49,2.87,2.38,up
LTTS,-0.56,1.22,1.78,up
LUMAXIND,0.03,-0.14,-0.17,down
LUMAXTECH,0.02,1.42,1.4,up
LUPIN,-0.13,-0.9,-0.77,down
LUXIND,-1.62,0.24,1.86,up
LXCHEM,-1.05,-2.24,-1.1900000000000002,down
LYKALABS,-2.7,-2.0,0.7000000000000002,up
M&M,-1.43,2.82,4.25,up
M&MFIN,-2.41,5.05,7.46,up
MAANALU,1.19,-3.36,-4.55,down
MACOBSTECH,,0.69,,added
MACPOWER,3.0,6.33,3.33,up
MADHAV,-0.06,-3.92,-3.86,down
MADHAVBAUG,-0.99,-0.61,0.38,up
MADHAVIPL,-2.51,0.0,2.51,up
MADHUCON,1.74,0.76,-0.98,down
MADHUSUDAN,-3.18,0.72,3.9000000000000004,up
MADRASFERT,0.33,-1.0,-1.33,down
MAFANG,3.49,0.18,-3.31,down
MAFATIND,-0.95,-0.69,0.26,up
MAGADSUGAR,1.04,-0.92,-1.96,down
MAGNUM,0.46,-0.97,-1.43,down
MAGSON,0.0,0.0,0.0,flat
MAHABANK,-1.3,0.14,1.44,up
MAHAPEXLTD,-4.31,-1.11,3.1999999999999993,up
MAHASTEEL,-4.9,2.17,7.07,up
MAHEPC,0.08,0.48,0.39999999999999997,up
MAHESHWARI,0.0,-0.19,-0.19,down
MAHICKRA,6.59,,,removed
MAHKTECH,0.08,-0.33,-0.41000000000000003,down
MAHLIFE,0.93,0.04,-0.89,down
MAHLOG,0.1,-2.71,-2.81,down
MAHSCOOTER,-0.12,0.01,0.13,up
MAHSEAMLES,0.21,1.01,0.8,up
MAITHANALL,-0.09,0.58,0.6699999999999999,up
MAITREYA,1.89,,,removed
MAJESAUT,1.55,-0.67,-2.22,down
MAKEINDIA,0.19,0.43,0.24,up
MAKS,,0.0,,added
MAL,0.95,-1.73,-2.6799999999999997,down
MALLCOM,0.24,-2.03,-2.2699999999999996,down
MALUPAPER,1.35,-3.17,-4.52,down
MAMATA,-0.01,0.73,0.74,up
MANAKALUCO,7.72,5.53,-2.1899999999999995,down
MANAKCOAT,-3.43,0.56,3.99,up
MANAKSIA,0.7,-0.51,-1.21,down
MANAKSTEEL,8.35,-4.2,-12.55,down
MANALIPETC,-0.18,-1.37,-1.1900000000000002,down
MANAPPURAM,0.11,0.76,0.65,up
MANAV,,4.92,,added
MANBA,-0.43,-0.98,-0.55,down
MANCREDIT,3.04,-4.94,-7.98,down
MANDEEP,5.0,4.76,-0.2400000000000002,down
MANGALAM,-0.18,0.67,0.8500000000000001,up
MANGLMCEM,-0.83,-0.32,0.51,up
MANINDS,3.57,0.52,-3.05,down
MANINFRA,-2.7,3.12,5.82,up
MANIPALHOS,-2.47,4.22,6.6899999999999995,up
MANKIND,-0.63,1.48,2.11,up
MANOMAY,1.11,1.09,-0.020000000000000018,down
MANORAMA,1.0,0.76,-0.24,down
MANORG,-0.45,-0.35,0.10000000000000003,up
MANUFGBEES,0.3,-1.37,-1.6700000000000002,down
MANUGRAPH,2.08,-0.49,-2.5700000000000003,down
MANYAVAR,-0.79,3.31,4.1,up
MAPMYINDIA,2.32,-5.27,-7.59,down
MARALOVER,-2.05,1.21,3.26,up
MARATHON,-0.36,0.08,0.44,up
MARC,-1.69,13.06,14.75,up
MARCO,,8.06,,added
MARICO,0.94,0.23,-0.71,down
MARINE,5.35,4.68,-0.6699999999999999,down
MARKOLINES,1.93,-1.21,-3.1399999999999997,down
MARKSANS,-0.65,1.84,2.49,up
MARSONS,-0.07,-3.57,-3.5,down
MARUSHIKA,2.9,0.0,-2.9,down
MARUTI,-0.78,-0.31,0.47000000000000003,up
MASFIN,0.9,-2.52,-3.42,down
MASKINVEST,1.67,3.29,1.62,up
MASON,-0.76,2.0,2.76,up
MASPTOP50,2.16,-0.49,-2.6500000000000004,down
MASTEK,-0.27,0.49,0.76,up
MASTER,-2.06,4.63,6.6899999999999995,up
MASTERTR,-2.16,-0.61,1.5500000000000003,up
MATRIMONY,4.76,7.35,2.59,up
MAWANASUG,-3.79,2.32,6.109999999999999,up
MAXESTATES,3.53,-3.0,-6.529999999999999,down
MAXHEALTH,-0.7,-0.22,0.48,up
MAXIND,0.93,-1.01,-1.94,down
MAXPOSURE,-1.49,4.09,5.58,up
MAXVOLT,-1.84,2.24,4.08,up
MAYURUNIQ,0.64,-0.1,-0.74,down
MAZDA,0.49,1.26,0.77,up
MAZDOCK,6.28,-0.6,-6.88,down
MBAPL,2.2,-1.43,-3.63,down
MBEL,0.12,3.56,3.44,up
MBLINFRA,-0.67,-2.43,-1.7600000000000002,down
MCCHRLS-B,0.17,0.58,0.4099999999999999,up
MCL,4.07,1.29,-2.7800000000000002,down
MCLEODRUSS,-4.98,4.99,9.97,up
MCLOUD,0.56,2.52,1.96,up
MCON,-1.91,3.66,5.57,up
MCX,1.59,-0.08,-1.6700000000000002,down
MDL,4.51,,,removed
MEDANTA,2.41,0.78,-1.6300000000000001,down
MEDIASSIST,1.32,-0.6,-1.92,down
MEDICAMEQ,-2.24,-0.83,1.4100000000000001,up
MEDICO,-1.67,-1.55,0.11999999999999988,up
MEDIORG,-4.93,-5.0,-0.07000000000000028,down
MEDPLUS,-0.01,1.46,1.47,up
MEESHO,-1.89,2.78,4.67,up
MEGAFLEX,,0.0,,added
MEGASTAR,-1.74,1.99,3.73,up
MEGATHERM,0.48,0.1,-0.38,down
MEIL,-1.45,0.14,1.5899999999999999,up
MENNPIS,1.59,-1.7,-3.29,down
MENONBE,-1.31,3.28,4.59,up
MEP,1.82,1.79,-0.030000000000000027,down
MERCANTILE,-2.93,2.32,5.25,up
MERCURYEV,1.22,-2.18,-3.4000000000000004,down
METAL,-0.75,0.23,0.98,up
METALIC,4.5,-4.99,-9.49,down
METALIETF,-0.68,0.3,0.98,up
METROBRAND,-1.99,-0.88,1.1099999999999999,up
METROGLOBL,3.85,-0.39,-4.24,down
METROPOLIS,-2.11,-0.25,1.8599999999999999,up
MFML,1.78,0.57,-1.21,down
MFSL,-0.28,-1.41,-1.13,down
MGEL,-3.16,-3.0,0.16000000000000014,up
MGL,0.77,1.41,0.6399999999999999,up
MGSL,-2.88,0.0,2.88,up
MHHL,,-5.0,,added
MHLXMIRU,-3.12,-3.29,-0.16999999999999993,down
MHRIL,-0.97,-0.57,0.4,up
MICEL,0.67,-0.59,-1.26,down
MID150,0.08,0.04,-0.04,down
MID150BEES,-0.23,0.01,0.24000000000000002,up
MID150CASE,-0.17,0.43,0.6,up
MIDBANKADD,,0.4,,added
MIDCAP,-0.54,0.16,0.7000000000000001,up
MIDCAPADD,0.73,-0.04,-0.77,down
MIDCAPBETA,-0.44,0.44,0.88,up
MIDCAPETF,0.21,0.17,-0.03999999999999998,down
MIDCAPIETF,-0.29,-0.08,0.20999999999999996,up
MIDHANI,4.35,0.21,-4.14,down
MIDQ50ADD,-0.43,0.2,0.63,up
MIDSELIETF,-0.3,0.2,0.5,up
MIDSMALL,0.23,0.21,-0.020000000000000018,down
MIDWESTLTD,-0.08,-0.56,-0.48000000000000004,down
MIEL,,4.8,,added
MILTON,,4.95,,added
MINDACORP,-0.84,0.66,1.5,up
MINDSPACE,0.49,0.03,-0.45999999999999996,down
MINDTECK,2.5,-2.27,-4.77,down
MIRZAINT,-1.09,-0.81,0.28,up
MITCON,0.08,1.03,0.9500000000000001,up
MITTAL,0.0,-1.1,-1.1,down
MKPL,-1.66,1.69,3.3499999999999996,up
MMEL,-0.17,,,removed
MMFL,5.78,4.23,-1.5499999999999998,down
MMP,0.27,-1.21,-1.48,down
MMTC,0.42,-0.11,-0.53,down
MMWL,3.72,4.92,1.1999999999999997,up
MNC,-0.43,1.05,1.48,up
MOALPHA50,0.85,0.05,-0.7999999999999999,down
MOBANK10,-0.7,-0.23,0.47,up
MOBIKWIK,0.54,-2.02,-2.56,down
MOBILISE,4.41,0.0,-4.41,down
MOCAPITAL,-0.32,-0.34,-0.020000000000000018,down
MODEFENCE,3.04,0.63,-2.41,down
MODINATUR,-2.02,0.0,2.02,up
MODIRUBBER,-1.97,4.1,6.069999999999999,up
MODIS,0.12,-4.56,-4.68,down
MODISONLTD,-1.04,-0.36,0.68,up
MODTHREAD,-4.74,0.0,4.74,up
MOENERGY,-0.15,0.34,0.49,up
MOGOLD,2.35,0.96,-1.3900000000000001,down
MOGSEC,0.95,-0.59,-1.54,down
MOHEALTH,0.64,0.39,-0.25,down
MOHITIND,-4.53,7.02,11.55,up
MOIL,-0.09,-1.52,-1.43,down
MOINFRA,-0.41,0.0,0.41,up
MOIPO,-0.08,0.52,0.6,up
MOKSH,5.39,-0.81,-6.199999999999999,down
MOL,-2.08,0.65,2.73,up
MOLDTECH,19.35,-3.62,-22.970000000000002,down
MOLDTKPAC,-0.3,0.27,0.5700000000000001,up
MOLOWVOL,-0.11,-0.21,-0.09999999999999999,down
MOM100,-0.16,-0.57,-0.4099999999999999,down
MOM30IETF,-0.06,0.1,0.16,up
MOM50,0.49,-0.07,-0.56,down
MOMENTUM,-2.01,2.55,4.56,up
MOMENTUM30,-0.29,-0.39,-0.10000000000000003,down
MOMENTUM50,-0.02,0.54,0.56,up
MOMETAL,2.25,0.15,-2.1,down
MOMGF,0.76,0.69,-0.07000000000000006,down
MOMIDMTM,0.62,0.37,-0.25,down
MOMMIDCAP,0.23,0.08,-0.15000000000000002,down
MOMNC,0.27,0.75,0.48,up
MOMOMENTUM,0.26,0.02,-0.24000000000000002,down
MON100,3.28,-1.01,-4.29,down
MON50EQUAL,0.73,-0.67,-1.4,down
MONARCH,-0.5,0.53,1.03,up
MONEXT50,-0.34,1.01,1.35,up
MONEYBOXX,1.39,-2.6,-3.99,down
MONIFTY100,0.93,-0.54,-1.4700000000000002,down
MONIFTY500,0.29,-0.08,-0.37,down
MONOLITH,2.59,0.73,-1.8599999999999999,down
MONOPHARMA,-4.62,-4.85,-0.22999999999999954,down
MONQ50,3.06,-1.77,-4.83,down
MONTECARLO,-0.4,0.15,0.55,up
MOOILGAS,0.0,-0.44,-0.44,down
MOPSE,0.26,0.06,-0.2,down
MOQUALITY,0.45,0.77,0.32,up
MOREALTY,-1.41,-0.17,1.24,up
MOREPENLAB,3.21,1.05,-2.16,down
MOS,0.5,1.49,0.99,up
MOSCHIP,0.31,-1.17,-1.48,down
MOSERVICE,0.28,0.03,-0.25,down
MOSILVER,0.58,2.4,1.8199999999999998,up
MOSMALL250,0.22,0.05,-0.16999999999999998,down
MOTHERSON,0.42,8.71,8.290000000000001,up
MOTILALOFS,-0.68,-0.46,0.22000000000000003,up
MOTISONS,-0.07,0.65,0.72,up
MOTOGENFIN,-0.27,-0.42,-0.14999999999999997,down
MOTOUR,-0.86,0.66,1.52,up
MOVALUE,0.43,0.17,-0.26,down
MPEL,0.0,0.14,0.14,up
MPHASIS,-1.55,2.19,3.74,up
MPSLTD,-3.82,6.05,9.87,up
MRF,-0.35,0.19,0.54,up
MRIL,,0.29,,added
MRPL,-1.87,-0.46,1.4100000000000001,up
MSCI360,1.17,0.0,-1.17,down
MSCIADD,0.17,-0.23,-0.4,down
MSCIINDIA,0.73,-0.07,-0.8,down
MSPL,4.63,-4.1,-8.73,down
MSTCLTD,0.55,-2.31,-2.8600000000000003,down
MSUMI,0.1,0.37,0.27,up
MTARTECH,4.99,1.82,-3.17,down
MTEDUCARE,-2.02,2.58,4.6,up
MTNL,-0.04,0.43,0.47,up
MUFIN,-0.28,2.33,2.6100000000000003,up
MUFTI,7.04,-1.62,-8.66,down
MUKANDLTD,0.79,-0.05,-0.8400000000000001,down
MUKKA,0.52,1.34,0.8200000000000001,up
MUKTAARTS,3.23,-3.03,-6.26,down
MULTICAP,0.06,0.12,0.06,up
MUNISH,-0.37,1.31,1.6800000000000002,up
MUNJALAU,-0.71,-1.16,-0.44999999999999996,down
MUNJALSHOW,-2.59,0.44,3.03,up
MURUDCERA,-0.48,0.48,0.96,up
MUTHOOTCAP,1.05,-1.79,-2.84,down
MUTHOOTFIN,0.08,-0.15,-0.22999999999999998,down
MUTHOOTMF,-3.57,-3.57,0.0,flat
MVELECTRO,46.82,-1.97,-48.79,down
MVGJL,-1.95,2.49,4.44,up
MVKAGRO,-5.0,-4.98,0.019999999999999574,up
MWL,0.44,-1.72,-2.16,down
MYMUDRA,-0.62,0.63,1.25,up
NACLIND,-1.49,-0.44,1.05,up
NAGREEKCAP,-0.96,-0.71,0.25,up
NAGREEKEXP,0.66,-0.61,-1.27,down
NAHARCAP,3.48,-2.61,-6.09,down
NAHARINDUS,2.57,5.48,2.9100000000000006,up
NAHARPOLY,-12.25,-1.35,10.9,up
NAHARSPING,-5.82,2.08,7.9,up
NAM-INDIA,-1.23,-2.0,-0.77,down
NAMAN,0.0,0.0,0.0,flat
NAMOEWASTE,-0.6,-0.11,0.49,up
NARMADA,-7.73,0.29,8.02,up
NATCAPSUQ,1.19,3.42,2.23,up
NATCOPHARM,-0.55,0.45,1.0,up
NATHBIOGEN,-2.35,-1.99,0.3600000000000001,up
NATIONALUM,0.0,0.0,0.0,flat
NATIONSTD,-5.0,-5.0,0.0,flat
NAUKRI,-0.16,-1.19,-1.03,down
NAVA,2.1,-2.08,-4.18,down
NAVINFLUOR,13.67,-4.38,-18.05,down
NAVKARCORP,-1.19,-1.27,-0.08000000000000007,down
NAVKARURB,0.0,-0.99,-0.99,down
NAVNETEDUL,0.45,4.64,4.1899999999999995,up
NAZARA,1.16,-0.14,-1.2999999999999998,down
NBCC,0.26,-0.96,-1.22,down
NBIFIN,1.25,-1.76,-3.01,down
NCC,0.11,1.29,1.18,up
NCLIND,2.21,1.15,-1.06,down
NDGL,-0.24,-3.55,-3.3099999999999996,down
NDL,-2.53,0.43,2.96,up
NDLVENTURE,0.83,1.11,0.28000000000000014,up
NDRAUTO,-1.45,1.81,3.26,up
NDTV,0.27,-0.66,-0.93,down
NEAGI,-0.47,-1.21,-0.74,down
NECCLTD,-0.72,0.59,1.31,up
NECLIFE,-1.04,0.76,1.8,up
NEELAM,-4.32,-3.95,0.3700000000000001,up
NELCAST,-1.06,0.81,1.87,up
NELCO,-1.14,-2.53,-1.39,down
NEOCHEM,3.42,-3.04,-6.46,down
NEOGEN,0.93,0.02,-0.91,down
NEPHROCARE,4.94,4.99,0.04999999999999982,up
NEPHROPLUS,-2.57,0.36,2.9299999999999997,up
NEPTUNE,0.24,0.32,0.08000000000000002,up
NESCO,-0.02,-0.2,-0.18000000000000002,down
NESTLEIND,0.99,0.33,-0.6599999999999999,down
NETF,0.52,0.3,-0.22000000000000003,down
NETWEB,-1.59,2.56,4.15,up
NETWORK18,1.05,-1.17,-2.2199999999999998,down
NEULANDLAB,7.95,6.09,-1.8600000000000003,down
NEWGEN,-2.54,1.59,4.13,up
NEWJAISA,4.79,-1.22,-6.01,down
NEXT30ADD,0.23,0.48,0.24999999999999997,up
NEXT50,0.33,0.08,-0.25,down
NEXT50ADD,0.36,0.16,-0.19999999999999998,down
NEXT50BETA,0.01,0.88,0.87,up
NEXT50ETF,-2.11,-0.27,1.8399999999999999,up
NEXT50IETF,0.38,0.2,-0.18,down
NEXTMEDIA,1.28,0.0,-1.28,down
NFL,0.28,-0.81,-1.09,down
NFPSAMPOOR,-1.49,-0.22,1.27,up
NGIL,-3.39,1.35,4.74,up
NGLFINE,0.01,-0.73,-0.74,down
NH,-0.95,0.01,0.96,up
NHIT,,-4.11,,added
NHPC,-1.4,-0.75,0.6499999999999999,up
NIACL,-2.63,-1.02,1.6099999999999999,up
NIBE,1.7,-0.13,-1.83,down
NIBL,-6.48,2.0,8.48,up
NIDAN,-0.75,1.51,2.26,up
NIF100BEES,-0.19,0.72,0.9099999999999999,up
NIF100IETF,0.38,0.03,-0.35,down
NIFTY1,0.14,-0.37,-0.51,down
NIFTY100EW,0.39,-0.03,-0.42000000000000004,down
NIFTYADD,0.07,-0.07,-0.14,down
NIFTYAXIS,0.08,-1.19,-1.27,down
NIFTYBEES,0.23,-0.27,-0.5,down
NIFTYBETA,0.6,-0.02,-0.62,down
NIFTYBETF,0.34,-0.26,-0.6000000000000001,down
NIFTYCASE,0.51,-0.2,-0.71,down
NIFTYETF,0.35,-0.31,-0.6599999999999999,down
NIFTYIETF,0.21,-0.29,-0.5,down
NIFTYQLITY,-0.05,1.01,1.06,up
NIITLTD,-0.52,-3.08,-2.56,down
NIITMTS,-1.64,-0.31,1.3299999999999998,up
NIKITA,0.0,-1.28,-1.28,down
NILAINFRA,1.6,-2.1,-3.7,down
NILASPACES,-0.81,0.82,1.63,up
NILE,-2.15,-2.96,-0.81,down
NILKAMAL,-1.37,-1.71,-0.33999999999999986,down
NIMBSPROJ,-4.23,0.55,4.78,up
NINSYS,1.89,0.57,-1.3199999999999998,down
NIPPOBATRY,1.96,-1.9,-3.86,down
NIRAJ,1.06,-0.58,-1.6400000000000001,down
NIRAJISPAT,,0.0,,added
NIRLON,-0.09,-0.15,-0.06,down
NIRMAN,9.76,-6.98,-16.740000000000002,down
NITCO,-1.31,-2.63,-1.3199999999999998,down
NITINSPIN,-1.07,0.88,1.9500000000000002,up
NITIRAJ,-0.19,-1.24,-1.05,down
NITTAGELA,1.27,1.62,0.3500000000000001,up
